ID,CourseContentId,IdContent,QuestionType,QuestionContent,AAnsver,BAnswer,CAnswer,DAnswer,Answer,ResultAnswer,Explanation
91,Module 4. An toàn,4,4,Nền tảng Global Forest Watch sử dụng công nghệ gì để cung cấp cảnh báo về nạn phá rừng?,Báo cáo từ người dân địa phương.,Cảm biến mặt đất.,Drone giám sát.,Dữ liệu vệ tinh.,D,Dữ liệu vệ tinh.,Đáp án chính xác là: Dữ liệu vệ tinh.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
92,Module 4. An toàn,4,4,Hãy cho biết công nghệ số được sử dụng nhằm hỗ trợ bảo vệ động vật hoang dã như thế nào?,Tạo ra các khu bảo tồn ảo để động vật sinh sống.,Sử dụng các thiết bị theo dõi gắn GPS và camera bẫy kết nối IoT để theo dõi hành vi và ngăn chặn săn bắn trộm.,Nhân bản vô tính các loài động vật có nguy cơ tuyệt chủng.,Cung cấp thức ăn tổng hợp cho động vật hoang dã.,B,Sử dụng các thiết bị theo dõi gắn GPS và camera bẫy kết nối IoT để theo dõi hành vi và ngăn chặn săn bắn trộm.,Đáp án chính xác là: Sử dụng các thiết bị theo dõi gắn GPS và camera bẫy kết nối IoT để theo dõi hành vi và ngăn chặn săn bắn trộm.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
93,Module 4. An toàn,4,4,Lưới điện thông minh (Smart Grid) giúp giảm tổn thất năng lượng và tích hợp năng lượng tái tạo bằng cách nào?,Xây dựng nhiều nhà máy điện hạt nhân hơn.,Cân bằng cung cầu điện năng theo thời gian thực và quản lý phân phối điện hiệu quả hơn.,Yêu cầu người dân giảm mức tiêu thụ điện.,Thay thế toàn bộ hệ thống dây điện cũ bằng dây điện mới.,B,Cân bằng cung cầu điện năng theo thời gian thực và quản lý phân phối điện hiệu quả hơn.,Đáp án chính xác là: Cân bằng cung cầu điện năng theo thời gian thực và quản lý phân phối điện hiệu quả hơn.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
94,Module 4. An toàn,4,4,"Trong nông nghiệp thông minh, việc sử dụng cảm biến đất và hệ thống IoT mang lại lợi ích gì?",Tăng diện tích đất canh tác.,"Tiết kiệm đáng kể lượng nước, phân bón và thuốc trừ sâu bằng cách cung cấp đúng lượng cần thiết.",Giảm số lượng nhân công cần thiết.,Trồng được các loại cây trồng mới không phù hợp với điều kiện địa phương.,B,"Tiết kiệm đáng kể lượng nước, phân bón và thuốc trừ sâu bằng cách cung cấp đúng lượng cần thiết.","Đáp án chính xác là: Tiết kiệm đáng kể lượng nước, phân bón và thuốc trừ sâu bằng cách cung cấp đúng lượng cần thiết.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức."
95,Module 4. An toàn,4,4,Hệ thống giao thông thông minh (ITS) giúp giảm ùn tắc và khí thải như thế nào?,Xây dựng thêm nhiều đường cao tốc và cầu vượt.,Tối ưu hóa luồng di chuyển bằng cách điều khiển đèn giao thông và quản lý luồng xe theo thời gian thực.,Hạn chế số lượng xe cá nhân được phép lưu thông.,Khuyến khích người dân đi bộ hoặc đi xe đạp.,B,Tối ưu hóa luồng di chuyển bằng cách điều khiển đèn giao thông và quản lý luồng xe theo thời gian thực.,Đáp án chính xác là: Tối ưu hóa luồng di chuyển bằng cách điều khiển đèn giao thông và quản lý luồng xe theo thời gian thực.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
96,Module 4. An toàn,4,4,Kinh tế tuần hoàn được thúc đẩy bởi công nghệ số thông qua việc gì?,Khuyến khích người tiêu dùng mua sắm nhiều hơn để thúc đẩy sản xuất.,Tạo ra các thị trường trực tuyến cho vật liệu tái chế và sử dụng Blockchain để theo dõi chuỗi cung ứng minh bạch.,Giảm giá thành của các sản phẩm mới để người tiêu dùng dễ dàng thay thế đồ cũ.,Đốt rác thải để tạo ra năng lượng.,B,Tạo ra các thị trường trực tuyến cho vật liệu tái chế và sử dụng Blockchain để theo dõi chuỗi cung ứng minh bạch.,Đáp án chính xác là: Tạo ra các thị trường trực tuyến cho vật liệu tái chế và sử dụng Blockchain để theo dõi chuỗi cung ứng minh bạch.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
97,Module 4. An toàn,4,4,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ Citizen Science?,Cung cấp các khóa học trực tuyến miễn phí về khoa học môi trường.,Cho phép người dân tham gia giám sát môi trường bằng cách sử dụng các ứng dụng di động để thu thập và báo cáo dữ liệu.,Tổ chức các cuộc thi khoa học cho sinh viên.,Tài trợ cho các dự án nghiên cứu của các nhà khoa học công dân.,B,Cho phép người dân tham gia giám sát môi trường bằng cách sử dụng các ứng dụng di động để thu thập và báo cáo dữ liệu.,Đáp án chính xác là: Cho phép người dân tham gia giám sát môi trường bằng cách sử dụng các ứng dụng di động để thu thập và báo cáo dữ liệu.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
98,Module 4. An toàn,4,4,Hãy cho biết tại sao các trung tâm dữ liệu (Data Centers) lại tiêu thụ một lượng năng lượng khổng lồ?,Để xây dựng các tòa nhà có khả năng chống chịu thiên tai.,Để vận hành hàng ngàn máy chủ liên tục 24/7 và duy trì hệ thống làm mát phức tạp.,Để trả lương cho đội ngũ nhân viên kỹ thuật đông đảo.,Để mua các phần mềm và giấy phép bản quyền đắt tiền.,B,Để vận hành hàng ngàn máy chủ liên tục 24/7 và duy trì hệ thống làm mát phức tạp.,Đáp án chính xác là: Để vận hành hàng ngàn máy chủ liên tục 24/7 và duy trì hệ thống làm mát phức tạp.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
99,Module 4. An toàn,4,4,Hãy cho biết vấn đề môi trường nghiêm trọng nhất liên quan đến việc khai thác tiền điện tử như Bitcoin là gì?,Gây ô nhiễm nguồn nước do sử dụng hóa chất trong quá trình khai thác.,Tiêu thụ một lượng năng lượng điện cực kỳ lớn,Tạo ra một lượng lớn rác thải điện tử từ các thiết bị đào lỗi thời.,Gây ra tiếng ồn lớn ảnh hưởng đến các khu dân cư xung quanh.,B,Tiêu thụ một lượng năng lượng điện cực kỳ lớn,Đáp án chính xác là: Tiêu thụ một lượng năng lượng điện cực kỳ lớn. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
100,Module 4. An toàn,4,4,Hãy cho biết nguyên nhân chính tạo ra một lượng lớn rác thải điện tử (e-waste) là gì?,Thiếu các chương trình thu gom và tái chế hiệu quả.,Tốc độ lỗi thời nhanh chóng của các thiết bị và chu kỳ nâng cấp ngắn ngủi của người tiêu dùng.,Giá thành của các thiết bị mới ngày càng rẻ.,Người tiêu dùng không biết cách xử lý các thiết bị cũ.,B,Tốc độ lỗi thời nhanh chóng của các thiết bị và chu kỳ nâng cấp ngắn ngủi của người tiêu dùng.,Đáp án chính xác là: Tốc độ lỗi thời nhanh chóng của các thiết bị và chu kỳ nâng cấp ngắn ngủi của người tiêu dùng.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
